dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.0,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.05,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.2,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.25,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.3,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.55,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.6,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.65,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.75,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.8,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.85,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.9,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,5.95,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.05,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.1,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.15,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.35,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.4,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.5,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.8,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.85,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.9,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,6.95,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.1,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.15,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.3,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.35,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.4,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.45,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.5,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.6,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.8,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.85,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.9,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,7.95,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.0,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.05,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.1,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.15,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.2,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.25,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.3,0.05,3,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.45,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.55,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.6,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.65,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.75,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.8,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.85,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.9,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,8.95,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.0,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.05,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.2,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.25,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.3,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.35,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.5,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.55,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.6,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.65,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.75,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.8,0.05,3,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.85,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.9,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,9.95,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.1,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.15,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.3,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.35,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.4,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.45,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.5,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.65,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.8,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.85,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.9,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,10.95,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.1,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.15,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.35,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.4,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.5,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.55,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.6,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.8,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.85,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.9,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,11.95,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.0,0.05,4,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.05,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.2,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.25,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.3,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.35,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.45,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.55,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.6,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.65,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.7,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.75,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.8,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.85,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.9,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,12.95,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.0,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.05,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.1,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.2,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.25,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.3,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.55,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.6,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.65,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.7,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.75,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.8,0.05,0,,1.0,visual_stim,train
